Server Time,Server FPS,RAM [MB],out [Kbps],in [Kbps],Non-G Messages,Guaranteed Messages,BE-NG,BE-G,Player Count
21:42:02,27,4298,36560,1135,0,131074,0,0,89
21:42:07,9,4334,89688,1794,5896,140608,0,0,89
21:42:12,20,4294,54791,1165,0,10,0,0,89
21:42:17,29,4293,33675,990,0,145356,0,0,89
21:42:22,29,4292,34214,999,0,6295,0,0,89
21:42:27,30,4292,33672,965,0,25859,0,0,89
21:42:32,29,4294,32277,938,0,5818,0,0,89
21:42:37,29,4293,33006,958,0,12565,0,0,89
21:42:42,28,4296,34753,949,0,1462,0,0,88
21:42:47,31,4284,24999,973,0,24376,0,0,88
21:42:52,32,4282,16992,962,0,17467,0,0,88
21:42:57,33,4282,17984,943,0,5877,0,0,88
21:43:02,32,4281,18041,962,0,33151,0,0,88
21:43:08,32,4286,17912,987,0,6068,0,0,88
21:43:13,32,4283,17514,938,0,6658,0,0,88
21:43:18,32,4284,19341,925,0,0,0,0,88
21:43:23,33,4286,17903,932,0,114,0,0,88
21:43:28,33,4284,17752,946,0,23496,0,0,88
21:43:33,31,4282,17774,923,0,11397,0,0,87
21:43:38,32,4284,17691,954,0,5829,0,0,87
21:43:43,33,4284,18916,919,0,168,0,0,87
21:43:48,33,4289,18653,941,0,17320,0,0,87
21:43:53,27,4294,33086,1122,0,17661,0,0,87
21:43:58,27,4302,39981,1183,0,48427,0,0,87
21:44:03,23,4309,50983,1258,0,5916,0,0,87
21:44:08,21,4311,56648,1309,0,39332,0,0,87
21:44:13,25,4295,42444,1129,0,114,0,0,87
21:44:18,30,4295,35128,1004,0,399,0,0,87
21:44:23,29,4299,36754,1014,0,0,0,0,87
21:44:28,31,4298,32469,958,0,17226,0,0,87
21:44:33,29,4299,33645,997,0,11365,0,0,87
21:44:38,29,4300,36554,1037,0,20184,0,0,87
21:44:43,30,4299,34545,954,0,5829,0,0,87
21:44:48,34,4288,16588,929,0,19,0,0,87
21:44:53,32,4290,17511,959,0,10,0,0,87
21:44:59,32,4291,19778,975,0,11592,0,0,87
21:45:04,33,4293,19485,937,0,8004,0,0,87
21:45:09,34,4292,15956,900,0,5742,0,0,87
21:45:14,33,4292,17797,937,0,305,0,0,87
21:45:19,34,4292,15723,885,0,6592,0,0,87
21:45:24,33,4292,17025,891,0,11864,0,0,87
21:45:29,34,4295,16102,895,0,5950,0,0,87
21:45:34,33,4296,18142,902,0,11745,0,0,87
21:45:39,34,4297,15575,866,0,109,0,0,87
21:45:44,33,4299,19763,939,0,5829,0,0,87
21:45:49,32,4301,17932,1031,0,75951,0,0,88
21:45:54,31,4299,19754,1048,0,24652,0,0,88
21:45:59,33,4299,20042,1053,0,12990,0,0,88
21:46:04,31,4302,20518,1053,0,267,0,0,88
21:46:09,33,4298,16775,1024,0,3712,0,0,88
21:46:14,32,4299,17595,1041,0,11571,0,0,88
21:46:19,33,4297,16816,1040,0,10513,0,0,88
21:46:24,32,4299,18626,1010,0,12450,0,0,88
21:46:29,34,4300,16620,974,0,46,0,0,88
21:46:34,33,4299,16855,933,0,0,0,0,88
21:46:39,33,4297,16016,972,0,178,0,0,88
21:46:44,35,4298,15497,849,0,17400,0,0,88
21:46:49,34,4300,17401,898,0,14982,0,0,88
21:46:54,33,4299,18405,875,0,7854,0,0,88
21:46:59,34,4301,17998,857,0,11809,0,0,88
21:47:05,34,4305,17969,877,0,25872,0,0,88
21:47:10,33,4305,20449,910,0,26949,0,0,88
21:47:15,30,4302,25218,943,0,29767,0,0,88
21:47:20,34,4301,25668,893,0,0,0,0,88
21:47:25,31,4306,36898,1019,0,11616,0,0,88
21:47:30,26,4313,48222,1228,0,801,0,0,88
21:47:35,19,4335,66330,1438,0,124630,0,0,88
21:47:40,23,4308,56083,1227,0,906,0,0,88
21:47:45,33,4299,31992,926,0,320133,0,0,88
21:47:50,33,4301,31220,898,0,44,0,0,88
21:47:55,34,4297,32902,895,0,7804,0,0,87
21:48:00,33,4299,32556,873,0,23229,0,0,87
21:48:05,33,4297,34870,934,0,10,0,0,87
21:48:10,36,4285,22958,841,0,5655,0,0,87
21:48:15,39,4284,15953,818,0,0,0,0,87
21:48:20,27,4306,36571,797,0,20562,0,0,87
21:48:25,37,4284,19006,870,0,8470,0,0,87
21:48:30,38,4283,17120,876,0,112,0,0,87
21:48:35,39,4284,17856,864,0,11,0,0,87
21:48:41,37,4283,16657,852,0,0,0,0,87
21:48:46,38,4286,17668,959,0,43,0,0,87
21:48:51,38,4288,17255,947,0,0,0,0,87
21:48:56,37,4288,18864,933,0,19,0,0,87
21:49:01,37,4286,18267,987,0,5246,0,0,87
21:49:06,39,4287,17388,1037,0,0,0,0,87
21:49:11,38,4287,18468,1034,0,3096,0,0,87
21:49:16,39,4288,16744,878,0,7864,0,0,87
21:49:21,37,4288,17074,849,0,5676,0,0,87
21:49:26,39,4290,16986,852,0,10964,0,0,87
21:49:31,38,4291,17929,886,0,0,0,0,87
21:49:36,36,4297,21105,908,0,5780,0,0,87
21:49:41,35,4297,23610,908,0,47,0,0,87
21:49:46,33,4311,35979,975,0,7487,0,0,87
21:49:51,27,4321,47787,1240,0,0,0,0,88
21:49:56,17,4340,72169,1659,8342,73013,0,0,88
21:50:01,25,4313,49828,1351,0,41986,0,0,88
21:50:06,26,4322,44021,1269,0,5829,0,0,88
21:50:12,33,4320,33509,1024,0,6995,0,0,88
21:50:17,34,4319,32660,813,0,112,0,0,88
21:50:22,32,4317,33893,860,0,6325,0,0,88
21:50:27,31,4319,34753,883,0,6786,0,0,88
21:50:32,33,4314,29386,828,0,11658,0,0,88
21:50:37,35,4311,20450,858,0,0,0,0,88
21:50:42,35,4313,18853,874,0,33060,0,0,88
21:50:47,33,4313,20718,896,0,18581,0,0,88
21:50:52,36,4313,16859,842,0,7581,0,0,88
21:50:57,36,4313,16800,853,0,20640,0,0,88
21:51:02,36,4313,17315,808,0,6704,0,0,88
21:51:07,35,4312,16397,846,0,24089,0,0,88
21:51:12,35,4316,18351,864,0,196,0,0,88
21:51:17,34,4318,20136,911,0,5742,0,0,88
21:51:22,34,4318,20530,909,0,7670,0,0,88
21:51:27,32,4321,22095,968,0,3141,0,0,88
21:51:32,30,4327,25080,980,0,38778,0,0,88
21:51:37,31,4330,24402,954,0,4984,0,0,88
21:51:42,25,4337,37349,1037,0,27231,0,0,87
21:51:47,30,4338,26870,951,0,5829,0,0,87
21:51:52,30,4340,25905,957,0,4237,0,0,88
21:51:57,30,4345,22065,1231,0,22729,0,0,89
21:52:02,22,4366,53686,1900,0,6899,0,0,89
21:52:07,22,4361,48251,1850,0,7889,0,0,89
21:52:13,27,4356,35668,1320,0,7713,0,0,89
21:52:18,25,4358,42682,1299,7224,19671,0,0,89
21:52:23,28,4354,36062,1090,0,5846,0,0,89
21:52:28,28,4356,28682,964,0,14997,0,0,89
21:52:33,24,4376,42129,1020,0,0,0,0,89
21:52:38,24,4382,44166,994,0,8409,0,0,89
21:52:43,26,4393,48649,968,7224,41563,0,0,89
21:52:48,14,4417,83557,1321,0,105063,0,0,89
21:52:53,7,4435,100383,1547,0,357566,0,0,89
21:52:58,21,4403,66603,926,0,0,0,0,89
21:53:04,12,4433,90824,1369,0,423659,0,0,89
21:53:09,3,4431,107478,1806,0,44834,0,0,89
21:53:14,22,4397,56321,978,0,7031,0,0,89
21:53:19,22,4398,51806,982,0,5884,0,0,89
21:53:24,23,4394,51004,944,0,12189,0,0,89
21:53:29,21,4388,44406,1016,0,9953,0,0,88
21:53:34,25,4380,30427,966,0,6753,0,0,88
21:53:39,23,4378,30938,1043,0,4840,0,0,88
21:53:44,29,4374,19477,1067,0,12469,0,0,88
21:53:49,30,4376,19347,952,0,17600,0,0,88
21:53:54,30,4376,19698,934,0,13464,0,0,88
21:53:59,29,4372,20153,959,0,21097,0,0,88
21:54:04,30,4373,20078,948,0,37501,0,0,88
21:54:09,30,4378,20804,928,0,5996,0,0,88
21:54:14,28,4380,25456,948,0,6952,0,0,88
21:54:19,27,4379,24289,899,0,11802,0,0,88
21:54:24,30,4380,21518,878,0,9935,0,0,88
21:54:29,30,4384,21591,894,0,5905,0,0,88
21:54:34,30,4385,20543,930,0,6144,0,0,88
21:54:39,28,4385,21218,958,0,29128,0,0,88
21:54:44,31,4382,18703,901,0,25098,0,0,87
21:54:50,30,4381,22100,941,0,5829,0,0,87
21:54:55,28,4385,21856,965,0,11658,0,0,87
21:55:00,29,4386,19835,880,0,20900,0,0,87
21:55:05,32,4385,17992,925,0,0,0,0,87
21:55:10,27,4390,20971,1009,0,206688,0,0,87
21:55:15,30,4388,20171,916,0,5829,0,0,87
21:55:20,31,4389,18225,894,0,696,0,0,87
21:55:25,32,4392,19056,910,0,10,0,0,87
21:55:30,31,4390,19633,883,0,37632,0,0,87
21:55:35,32,4389,18122,880,0,11397,0,0,87
21:55:40,30,4392,20954,936,0,11879,0,0,87
21:55:45,32,4391,18341,919,0,23452,0,0,87
21:55:50,32,4388,18923,901,0,11438,0,0,87
21:55:55,32,4391,19501,946,0,5772,0,0,87
21:56:00,32,4389,18135,918,0,6623,0,0,87
21:56:05,32,4394,17073,924,0,7480,0,0,87
21:56:10,29,4400,24987,897,0,20706,0,0,87
21:56:15,26,4418,32614,1012,0,5742,0,0,87
21:56:20,23,4427,40161,1111,0,12625,0,0,87
21:56:25,21,4435,46388,1212,0,209844,0,0,87
21:56:30,15,4443,64668,1468,0,36011,0,0,88
21:56:35,22,4427,43300,1229,0,23229,0,0,88
21:56:40,24,4429,37008,1057,0,19206,0,0,88
21:56:45,26,4427,32572,969,0,9410,0,0,88
21:56:51,25,4436,35513,973,0,23915,0,0,88
21:56:56,23,4430,36312,974,0,107484,0,0,88
21:57:01,24,4430,39561,1000,0,9048,0,0,88
21:57:06,23,4432,40095,1044,0,0,0,0,88
21:57:11,23,4424,34665,1099,0,29241,0,0,88
21:57:16,22,4428,28828,1145,5133,33534,0,0,88
21:57:21,24,4423,24789,1055,0,11263,0,0,88
21:57:26,23,4431,24641,933,0,27202,0,0,88
21:57:31,23,4437,25550,956,0,65016,0,0,88
21:57:36,18,4461,47481,1222,0,29067,0,0,88
21:57:41,15,4458,53039,1285,3741,34524,0,0,88
21:57:46,11,4469,70169,1491,0,351343,0,0,88
21:57:51,20,4442,37554,1143,0,40957,0,0,89
21:57:56,24,4445,23309,1038,0,77719,0,0,89
21:58:01,25,4445,24620,1064,0,35072,0,0,89
21:58:06,25,4444,23635,967,0,0,0,0,89
21:58:11,24,4445,23615,1025,0,49671,0,0,89
21:58:17,25,4445,21933,1011,0,32722,0,0,89
21:58:22,24,4447,23744,1003,0,22917,0,0,89
21:58:27,24,4456,25740,992,0,83395,0,0,89
21:58:32,22,4466,38764,1142,0,161941,0,0,89
21:58:37,21,4473,46694,1231,0,62335,0,0,89
21:58:42,12,4492,71978,1643,0,276154,0,0,89
21:58:47,4,4508,100812,1938,0,4647689,0,0,89
21:58:52,4,4501,92594,1923,0,24707,0,0,89
21:58:57,21,4469,41210,1034,0,68640,0,0,89
21:59:02,20,4471,45268,1066,0,30785,0,0,89
21:59:07,18,4477,56601,997,0,213609,0,0,89
21:59:12,19,4478,57573,934,0,19820,0,0,89
21:59:17,19,4484,55945,1004,0,45294,0,0,89
21:59:22,17,4479,57428,1047,0,65184,0,0,90
21:59:28,18,4484,58671,1138,0,706,0,0,90
21:59:33,17,4489,61302,985,0,31747,0,0,90
21:59:38,14,4495,66290,1111,0,67563,0,0,90
21:59:43,5,4520,95269,1705,8084,482075,0,0,89
21:59:48,10,4494,79642,1333,0,15628,0,0,89
21:59:53,22,4486,47010,949,0,39349,0,0,89
21:59:58,20,4491,52573,997,3526,87074,0,0,89
22:00:03,22,4491,53312,869,0,18909,0,0,89
22:00:08,21,4492,52537,908,0,11758,0,0,89
22:00:13,18,4503,61713,1164,10710,238280,0,0,89
22:00:19,12,4516,77592,1313,0,407895,0,0,89
22:00:24,10,4508,83289,1325,0,107969,0,0,89
22:00:29,22,4486,43122,914,0,9965,0,0,88
22:00:34,21,4494,45241,931,0,120408,0,0,88
22:00:39,22,4488,43419,993,0,457030,0,0,88
22:00:44,16,4502,52674,1107,0,13053,0,0,88
22:00:49,26,4496,26043,887,0,11159,0,0,88
22:00:54,26,4490,27511,885,0,13024,0,0,88
22:00:59,29,4492,22270,862,0,13640,0,0,88
22:01:04,28,4491,22643,875,0,20162,0,0,88
22:01:09,28,4484,22781,903,0,5943,0,0,88
22:01:14,28,4480,20084,851,0,7611,0,0,88
22:01:19,27,4480,20537,890,0,792,0,0,88
22:01:24,24,4476,17909,908,0,15126,0,0,88
22:01:29,26,4471,19065,898,0,850,0,0,88
22:01:34,29,4460,16978,861,0,13533,0,0,87
22:01:39,30,4460,17707,870,0,27405,0,0,87
22:01:44,31,4461,15106,832,0,51678,0,0,87
22:01:49,30,4460,14791,864,0,63054,0,0,87
22:01:54,30,4463,16102,852,0,15800,0,0,87
22:01:59,29,4466,17534,926,0,11781,0,0,87
22:02:04,29,4462,16744,897,0,11841,0,0,87
22:02:09,29,4464,17639,896,0,20545,0,0,87
22:02:15,30,4465,16744,909,0,29953,0,0,87
22:02:20,30,4463,15527,887,0,23848,0,0,87
22:02:25,30,4461,14803,893,0,6377,0,0,87
22:02:30,30,4462,16697,898,0,40045,0,0,86
22:02:35,31,4461,16540,890,0,128975,0,0,86
22:02:40,30,4461,17568,880,0,5858,0,0,86
22:02:45,31,4463,14913,838,0,2838,0,0,86
22:02:50,31,4464,14350,825,0,35434,0,0,86
22:02:55,31,4466,15685,873,0,12863,0,0,86
22:03:00,30,4467,16748,837,0,10836,0,0,86
22:03:05,30,4464,15982,864,0,21166,0,0,86
22:03:10,29,4466,15823,854,0,54822,0,0,86
22:03:15,30,4465,16789,871,0,22360,0,0,86
22:03:20,30,4468,17840,913,0,5762,0,0,86
22:03:25,29,4471,19223,995,0,8103,0,0,86
22:03:30,26,4469,22259,948,0,15308,0,0,86
22:03:35,26,4472,24019,911,0,32385,0,0,85
22:03:40,25,4480,24821,886,0,22442,0,0,85
22:03:45,29,4480,20047,876,0,7693,0,0,85
22:03:51,28,4480,18910,842,0,15895,0,0,85
22:03:56,30,4480,18251,786,0,8255,0,0,85
22:04:01,28,4485,18762,801,0,5695,0,0,85
22:04:06,26,4489,19122,859,0,5610,0,0,85
22:04:11,26,4489,17215,808,0,18700,0,0,85
22:04:16,25,4492,17371,812,0,7820,0,0,85
22:04:21,24,4502,24315,846,0,17733,0,0,85
22:04:26,22,4503,30110,918,0,65384,0,0,85
22:04:31,23,4507,23910,858,0,31703,0,0,85
22:04:36,22,4505,22940,813,0,216,0,0,85
22:04:41,24,4508,22497,827,0,16858,0,0,85
22:04:46,26,4504,18251,789,0,58135,0,0,85
22:04:51,26,4503,18255,763,0,13704,0,0,85
22:04:56,25,4504,18303,784,0,22464,0,0,85
22:05:01,27,4504,19178,799,0,11315,0,0,85
22:05:06,26,4505,18868,825,0,10233,0,0,85
22:05:11,26,4505,17709,883,0,15748,0,0,86
22:05:16,25,4509,19751,976,0,409,0,0,86
22:05:21,26,4509,19853,1120,0,17245,0,0,86
22:05:26,26,4507,20470,1061,0,8195,0,0,86
22:05:31,25,4508,20920,1094,0,460,0,0,86
22:05:36,24,4507,20958,834,0,12652,0,0,86
22:05:41,23,4510,19331,803,6708,13471,0,0,86
22:05:46,25,4516,23186,786,0,11352,0,0,86
22:05:52,17,4539,57063,1158,0,64379,0,0,86
22:05:57,8,4559,82343,1509,12070,844123,0,0,86
22:06:02,20,4527,45576,976,0,14687,0,0,86
22:06:07,26,4517,31875,817,0,11076,0,0,84
22:06:12,26,4519,33538,854,0,1176,0,0,84
22:06:17,25,4524,32825,989,0,5544,0,0,85
22:06:22,26,4524,31435,1294,0,12426,0,0,86
22:06:27,27,4523,32315,1624,0,5124,0,0,86
22:06:32,27,4523,33356,1328,0,59640,0,0,86
22:06:37,26,4517,24949,896,0,399,0,0,86
22:06:42,29,4511,14249,800,0,6792,0,0,86
22:06:47,29,4512,14316,814,0,14364,0,0,86
22:06:52,28,4511,14488,829,0,5544,0,0,86
22:06:57,28,4508,13877,788,2184,5544,0,0,86
22:07:02,29,4510,15325,796,0,23044,0,0,86
22:07:07,27,4519,20190,906,0,6384,0,0,87
22:07:12,28,4521,19611,946,0,8051,0,0,87
22:07:17,28,4528,23039,1091,0,11,0,0,87
22:07:22,28,4532,30550,1033,0,10601,0,0,87
22:07:28,15,4570,78090,1523,0,4322526,0,0,87
22:07:33,2,4590,111343,1789,0,111397,0,0,87
22:07:38,3,4591,109760,1591,0,137073,0,0,88
22:07:43,20,4544,51648,900,0,30708,0,0,88
22:07:48,22,4546,49271,954,0,30177,0,0,88
22:07:53,21,4547,53961,942,0,17218,0,0,88
22:07:58,20,4532,51670,992,0,29170,0,0,88
22:08:03,26,4518,42388,865,0,0,0,0,88
22:08:08,28,4517,31500,891,0,16942,0,0,88
22:08:14,29,4509,28360,842,0,0,0,0,88
22:08:19,32,4505,15860,839,0,8062,0,0,88
22:08:24,31,4508,17083,861,0,10836,0,0,88
22:08:29,29,4509,18375,863,0,20907,0,0,88
22:08:34,31,4507,15979,790,0,61,0,0,88
22:08:39,32,4509,13889,799,0,3096,0,0,88
22:08:44,33,4507,13759,772,0,11094,0,0,88
22:08:49,33,4508,13852,779,0,5676,0,0,88
22:08:54,32,4510,15076,814,0,47,0,0,88
22:08:59,32,4521,15980,770,0,5742,0,0,88
22:09:04,32,4525,18849,860,0,14355,0,0,88
22:09:09,29,4522,20428,947,0,5829,0,0,88
22:09:14,29,4528,26161,844,0,5368,0,0,88
22:09:19,27,4522,33715,770,0,6573,0,0,88
22:09:24,23,4540,57064,1034,0,41199,0,0,89
22:09:29,18,4551,72758,1338,0,36432,0,0,89
22:09:34,16,4543,76133,1366,0,0,0,0,89
22:09:39,26,4536,48816,982,0,10472,0,0,89
22:09:44,26,4533,48723,908,0,10828,0,0,89
22:09:49,26,4534,47705,925,0,17600,0,0,89
22:09:54,24,4535,46764,930,0,18480,0,0,89
22:09:59,24,4535,51638,1053,0,6600,0,0,89
22:10:04,21,4541,61374,1243,0,44379,0,0,89
22:10:10,11,4563,84631,1575,0,479237,0,0,89
22:10:15,28,4518,30157,815,0,0,0,0,89
22:10:20,32,4523,22781,709,0,5984,0,0,89
22:10:25,33,4528,15883,705,0,6015,0,0,89
22:10:30,31,4516,18071,737,22176,30360,0,0,88
22:10:35,30,4519,18472,798,11088,2112,0,0,88
22:10:40,31,4516,15299,730,0,5731,0,0,88
22:10:45,32,4516,14562,782,6072,15248,0,0,89
22:10:50,32,4522,16744,849,0,5984,0,0,89
22:10:55,32,4521,16433,831,0,5027,0,0,89
22:11:00,32,4522,17431,836,2288,12328,0,0,89
22:11:05,32,4522,15895,914,0,5368,0,0,90
22:11:10,33,4524,14732,847,0,5896,0,0,90
22:11:15,32,4525,15673,931,0,720,0,0,90
22:11:20,33,4522,15989,930,0,14050,0,0,90
22:11:25,33,4521,15717,919,0,17968,0,0,90
22:11:30,32,4533,16889,946,0,5896,0,0,90
22:11:35,31,4528,18867,841,6786,2874,0,0,89
22:11:40,30,4523,22380,850,0,11082,0,0,89
22:11:45,32,4526,24984,817,0,7053,0,0,89
22:11:50,30,4534,34760,914,0,2614,0,0,89
22:11:56,23,4551,49024,1160,0,102247,0,0,89
22:12:01,18,4555,63609,1184,0,7075,0,0,89
22:12:06,24,4540,51811,999,0,0,0,0,89
22:12:11,31,4536,30773,750,0,22616,0,0,89
22:12:16,30,4535,30662,725,0,0,0,0,90
22:12:21,31,4535,29194,679,0,0,0,0,89
22:12:26,30,4536,31468,731,0,22863,0,0,89
22:12:31,30,4539,32014,742,0,6587,0,0,89
22:12:36,30,4537,29485,680,0,5916,0,0,89
22:12:41,33,4527,13186,664,0,24888,0,0,89
22:12:46,34,4528,15828,758,0,7933,0,0,89
22:12:51,35,4528,14268,691,0,6991,0,0,89
22:12:56,34,4530,16435,712,0,27592,0,0,89
22:13:01,32,4530,17078,745,0,11571,0,0,89
22:13:06,32,4535,19077,748,0,12699,0,0,89
22:13:11,30,4538,23038,899,0,6849,0,0,90
22:13:16,31,4542,23991,1076,0,5762,0,0,89
22:13:22,23,4564,46825,1521,0,189026,0,0,89
22:13:27,19,4572,63502,1194,0,29688,0,0,89
22:13:32,17,4564,66666,1272,0,4272,0,0,89
22:13:37,29,4558,31475,758,0,4329,0,0,89
22:13:42,29,4558,33448,771,0,2269,0,0,89
22:13:47,10,4607,94464,1525,0,99734,0,0,88
22:13:52,9,4585,91944,1476,2184,25642,0,0,88
22:13:58,21,4577,59569,1020,0,508840,0,0,87
22:14:03,18,4581,71029,1079,0,12144,0,0,87
22:14:08,15,4584,82361,1229,0,12441,0,0,87
22:14:13,25,4564,49175,756,0,45,0,0,87
22:14:18,29,4558,36579,818,0,21924,0,0,87
22:14:23,26,4564,43591,883,0,312758,0,0,87
22:14:28,28,4559,40694,775,0,10,0,0,87
22:14:33,27,4562,40596,803,0,5829,0,0,87
22:14:38,28,4556,39357,779,0,17487,0,0,87
22:14:43,31,4555,28022,766,0,16704,0,0,87
22:14:48,31,4556,28917,761,0,23838,0,0,87
22:14:53,30,4557,30007,782,0,5779,0,0,87
22:14:58,31,4555,29132,769,0,19923,0,0,87
22:15:03,32,4546,21934,811,0,29723,0,0,87
22:15:08,34,4545,16379,827,0,5829,0,0,87
22:15:13,32,4548,15846,799,0,129,0,0,88
22:15:18,32,4550,16305,935,0,23057,0,0,87
22:15:23,33,4548,16176,806,0,765,0,0,87
22:15:29,34,4548,14497,801,0,0,0,0,87
22:15:34,34,4547,13244,787,0,5762,0,0,87
22:15:39,34,4546,13502,906,0,9440,0,0,88
22:15:44,34,4549,12987,885,0,5762,0,0,89
22:15:49,35,4551,13385,909,0,23048,0,0,89
22:15:54,33,4551,15297,933,0,57,0,0,89
22:15:59,34,4550,13699,1023,0,10,0,0,89
22:16:04,33,4550,15304,933,0,0,0,0,88
22:16:09,34,4550,14096,910,0,0,0,0,88
22:16:14,34,4550,13181,876,0,5848,0,0,88
22:16:19,32,4551,16546,873,0,7610,0,0,88
22:16:24,29,4546,19671,935,0,455927,0,0,88
22:16:29,35,4539,13662,856,0,0,0,0,88
22:16:34,35,4541,13920,863,0,15382,0,0,88
22:16:39,36,4540,13599,929,0,1983,0,0,87
22:16:44,31,4552,17171,1070,0,0,0,0,87
22:16:49,35,4557,16461,905,0,5848,0,0,87
22:16:54,32,4567,22463,899,0,4872,0,0,87
22:17:00,25,4586,45868,1196,4845,128198,0,0,87
22:17:05,19,4603,64962,1440,37315,100666,0,0,87
22:17:10,14,4599,70444,1612,0,26656,0,0,87
22:17:15,23,4598,55769,1348,10710,394097,0,0,87
22:17:20,4,4627,95291,1783,109310,899904,0,0,87
22:17:26,1,4643,97527,2008,182070,1871031,0,0,87
22:17:31,9,4636,65425,1640,37485,511930,0,0,87
22:17:36,9,4639,69306,1639,16065,243149,0,0,87
22:17:41,10,4646,62992,1857,21420,255260,0,0,88
22:17:46,8,4608,46720,1568,20572,708515,0,0,77
22:17:51,14,4604,58526,1348,0,44132,0,0,77
22:17:56,17,4589,59108,1102,0,205065,0,0,77
22:18:01,6,4568,31532,1310,0,146760,0,0,79
22:18:08,16,4492,23220,1025,0,654289,0,0,54
22:18:13,35,4483,40993,1044,0,7028,0,0,54
22:18:18,42,4485,35963,1016,0,448,0,0,56
22:18:23,39,4484,37471,1444,0,8261,0,0,56
22:18:28,42,4476,37944,1180,0,13561,0,0,55
22:18:33,44,4470,23058,1242,0,0,0,0,54
22:18:39,44,4470,23559,1077,0,4989,0,0,54
22:18:44,45,4467,23767,1007,0,3876,0,0,54
22:18:49,45,4452,23088,967,0,0,0,0,54
22:18:54,44,4448,8652,1013,0,10405,0,0,55
22:18:59,44,4450,9318,1100,0,0,0,0,55
22:19:04,45,4449,9945,1094,0,826,0,0,55
22:19:09,44,4449,7701,1055,0,8534,0,0,56
22:19:14,41,4456,7986,1217,0,0,0,0,58
22:19:19,41,4462,12167,1482,0,3517,0,0,61
22:19:24,45,4463,11928,1819,0,2656,0,0,62
22:19:29,44,4462,15446,2035,0,47,0,0,64
22:19:34,44,4470,16182,1871,0,3592,0,0,64
22:19:39,44,4474,16123,2094,0,3581,0,0,64
22:19:44,42,4482,28251,2175,0,0,0,0,64
22:19:49,27,4515,54104,2131,0,3828,0,0,65
22:19:55,14,4550,81880,3599,0,110693250,0,0,65
22:20:01,0,4555,64444,3841,0,119752865,0,0,67
22:20:06,0,4586,93485,3867,1326,24811815,0,0,67
22:20:12,0,4633,109020,2201,0,93650269,0,0,67
22:20:17,29,4619,56939,1284,0,11272,0,0,67
22:20:22,3,4613,141649,2066,0,3216582,0,0,67
22:20:27,1,4607,112922,2302,0,30645,0,0,67
22:20:32,24,4585,77408,1724,0,8174,0,0,67
22:20:37,32,4579,89893,1425,0,6588,0,0,67
22:20:43,20,4586,118723,1010,0,31056,0,0,67
22:20:48,12,4599,137532,919,0,54716,0,0,67
22:20:53,7,4608,148986,952,1326,37180,0,0,68
22:20:58,3,4603,140052,1541,0,214730,0,0,67
22:21:05,1,4608,131757,2379,0,9715164,0,0,67
22:21:10,4,4606,133793,1528,0,56647,0,0,67
22:21:15,5,4608,149722,1124,0,74852,0,0,67
22:21:20,4,4602,149085,1259,0,56765,0,0,66
22:21:25,2,4603,133752,2071,0,6422738,0,0,66
22:21:31,1,4601,119447,1950,1300,6430945,0,0,66
22:21:36,2,4597,124869,1484,0,182600,0,0,66
22:21:41,4,4608,145478,1074,0,147387,0,0,67
22:21:46,6,4588,137548,874,0,41184,0,0,67
22:21:51,24,4561,89284,1001,0,46002,0,0,67
22:21:56,35,4551,75749,870,0,4148,0,0,67
22:22:01,37,4551,66251,967,0,273507,0,0,67
22:22:06,32,4546,54870,1073,0,3472,0,0,67
22:22:11,35,4556,45616,1105,0,6838,0,0,67
22:22:16,23,4576,68237,1519,0,12332,0,0,67
22:22:21,14,4594,88007,1906,0,7205,0,0,67
22:22:26,16,4584,74776,1697,0,197506,0,0,66
22:22:31,20,4583,65020,1393,0,4095,0,0,66
22:22:36,36,4574,42365,825,0,0,0,0,66
22:22:42,33,4583,50421,897,0,222610,0,0,67
22:22:47,34,4581,37301,1124,0,9610,0,0,67
22:22:52,31,4591,38897,1296,0,12369,0,0,67
22:22:57,33,4605,49986,1277,0,6368,0,0,67
22:23:02,24,4627,75936,1335,0,113531,0,0,67
22:23:07,7,4652,100907,2252,0,3397105,0,0,67
22:23:13,1,4654,103173,2546,0,6900418,0,0,67
22:23:18,17,4640,68627,1132,0,6092,0,0,68
22:23:23,26,4635,68908,1126,0,16221,0,0,68
22:23:28,23,4647,80193,1352,0,141837,0,0,68
22:23:33,19,4655,92205,1572,0,47138,0,0,68
22:23:38,9,4669,106349,1706,0,3406426,0,0,68
22:23:44,2,4678,114841,2111,0,3625413,0,0,68
22:23:49,12,4665,104531,1025,0,45543,0,0,68
22:23:54,17,4666,95538,979,0,38071,0,0,69
22:23:59,11,4684,116302,1302,0,100161,0,0,69
22:24:04,3,4679,114771,1739,0,197410,0,0,70
22:24:09,13,4670,107827,940,0,29670,0,0,69
22:24:14,20,4655,86936,958,0,4589,0,0,69
22:24:19,24,4649,72088,902,0,5636,0,0,69
22:24:24,26,4639,67385,930,2752,0,0,0,68
22:24:29,30,4631,55003,924,0,157447,0,0,68
22:24:34,37,4618,29446,876,0,12013,0,0,68
22:24:39,33,4620,32680,867,0,5577,0,0,68
22:24:44,38,4619,26433,878,0,7215,0,0,68
22:24:49,34,4614,22377,984,0,950,0,0,67
22:24:54,38,4615,12725,958,0,0,0,0,68
22:24:59,37,4616,11361,954,0,4556,0,0,68
22:25:04,38,4619,12981,902,0,43501,0,0,68
