,Server Time,Server FPS,RAM [MB],out [Kbps],in [Kbps],Non-G Messages,Guaranteed Messages,BE-NG,BE-G,Player Count
1129,2021-05-09 17:48:34,36,2512,32335,954,11187,10494,0,0,98
1130,2021-05-09 17:48:39,38,2509,30224,1016,0,6633,0,0,98
1131,2021-05-09 17:48:44,36,2513,33751,1027,0,73854,0,0,98
1132,2021-05-09 17:48:49,36,2507,34899,999,0,6534,0,0,98
1133,2021-05-09 17:48:54,36,2509,30620,1008,0,13266,0,0,98
1134,2021-05-09 17:48:59,28,2527,39573,1146,0,0,0,0,98
1135,2021-05-09 17:49:04,29,2523,39228,1105,0,22473,0,0,98
1136,2021-05-09 17:49:09,36,2510,30774,1045,0,9603,0,0,98
1137,2021-05-09 17:49:14,35,2513,32542,1083,0,16403,0,0,98
1138,2021-05-09 17:49:19,36,2512,31821,1019,0,6714,0,0,98
1139,2021-05-09 17:49:24,33,2518,34939,1046,0,22077,0,0,98
1140,2021-05-09 17:49:29,29,2518,38863,1149,0,42873,0,0,98
1141,2021-05-09 17:49:34,30,2519,39033,1131,0,44633,0,0,98
1142,2021-05-09 17:49:39,30,2524,38924,1125,0,27928,0,0,98
1143,2021-05-09 17:49:44,31,2529,37136,1101,0,66627,0,0,98
1144,2021-05-09 17:49:49,31,2524,38281,1031,0,0,0,0,98
1145,2021-05-09 17:49:54,31,2526,38507,1093,0,45996,0,0,98
1146,2021-05-09 17:49:59,26,2527,41504,1165,7821,21693,0,0,98
1147,2021-05-09 17:50:04,27,2523,40287,1125,0,10,0,0,98
1148,2021-05-09 17:50:10,26,2524,40768,1126,0,61,0,0,98
1149,2021-05-09 17:50:15,24,2530,41572,1124,7524,19626,0,0,98
1150,2021-05-09 17:50:20,21,2536,45460,1138,0,78326,0,0,98
1151,2021-05-09 17:50:25,25,2521,43542,1152,2574,792,0,0,98
1152,2021-05-09 17:50:30,31,2519,37158,1101,8712,180804,0,0,98
1153,2021-05-09 17:50:35,27,2531,43880,1111,0,59612,0,0,98
1154,2021-05-09 17:50:40,22,2539,48463,1171,0,96526,0,0,98
1155,2021-05-09 17:50:45,24,2525,40023,1128,0,39110,0,0,98
1156,2021-05-09 17:50:50,30,2518,35583,1040,0,59441,0,0,98
1157,2021-05-09 17:50:55,30,2518,37432,1011,33660,19357,0,0,98
1158,2021-05-09 17:51:00,32,2514,36585,1044,17028,18232,0,0,98
1159,2021-05-09 17:51:05,30,2516,38789,1056,0,14300,0,0,98
1160,2021-05-09 17:51:10,31,2516,38614,1052,0,3410,0,0,98
1161,2021-05-09 17:51:15,33,2517,34277,1033,0,48807,0,0,98
1162,2021-05-09 17:51:20,31,2523,38887,1013,8232,53371,0,0,98
1163,2021-05-09 17:51:25,30,2523,37421,1021,0,8036,0,0,98
1164,2021-05-09 17:51:30,29,2515,34009,1040,0,7750,0,0,98
1165,2021-05-09 17:51:35,26,2510,35600,1152,0,40071,0,0,98
1166,2021-05-09 17:51:41,28,2512,34050,1045,0,25774,0,0,98
1167,2021-05-09 17:51:46,33,2508,35413,1030,0,6468,0,0,98
1168,2021-05-09 17:51:51,33,2513,35728,1041,6664,0,0,0,98
1169,2021-05-09 17:51:56,29,2510,40197,1054,0,7260,0,0,98
1170,2021-05-09 17:52:01,31,2508,38481,1064,0,12936,0,0,98
1171,2021-05-09 17:52:06,29,2527,44656,1067,0,31098,0,0,98
1172,2021-05-09 17:52:11,31,2510,38851,1001,0,26208,0,0,98
1173,2021-05-09 17:52:16,37,2505,31235,946,0,267338,0,0,98
1174,2021-05-09 17:52:21,33,2508,36902,1052,0,52038,0,0,98
1175,2021-05-09 17:52:26,38,2509,31885,969,0,60588,0,0,98
1176,2021-05-09 17:52:31,36,2510,33258,1027,31360,13100,0,0,98
1177,2021-05-09 17:52:36,31,2508,38441,1059,0,267,0,0,98
1178,2021-05-09 17:52:41,37,2508,31807,1147,0,15386,0,0,98
1179,2021-05-09 17:52:46,36,2502,30949,1204,0,0,0,0,98
1180,2021-05-09 17:52:51,36,2507,31364,1153,0,22572,0,0,98
1181,2021-05-09 17:52:56,33,2510,32963,1029,0,13167,0,0,98
1182,2021-05-09 17:53:01,35,2510,29888,967,0,36131,0,0,98
1183,2021-05-09 17:53:06,27,2520,44211,1102,0,128812,0,0,98
1184,2021-05-09 17:53:11,25,2524,53719,1354,0,22572,0,0,98
1185,2021-05-09 17:53:16,36,2512,32120,1187,0,13177,0,0,98
1186,2021-05-09 17:53:21,38,2506,31254,921,0,1584,0,0,98
1187,2021-05-09 17:53:27,37,2513,31687,1000,8316,77813,0,0,98
1188,2021-05-09 17:53:32,34,2511,34059,1023,0,43362,0,0,98
1189,2021-05-09 17:53:37,36,2506,32983,977,0,25952,0,0,98
1190,2021-05-09 17:53:42,32,2513,36909,1189,0,10,0,0,98
1191,2021-05-09 17:53:47,31,2523,37223,1034,0,35707,0,0,98
1192,2021-05-09 17:53:52,33,2510,35088,1036,0,25873,0,0,98
1193,2021-05-09 17:53:57,36,2508,31326,1005,0,6576,0,0,98
1194,2021-05-09 17:54:02,35,2508,33572,1007,0,12946,0,0,98
1195,2021-05-09 17:54:07,36,2506,34221,991,0,32732,0,0,98
1196,2021-05-09 17:54:12,38,2504,29749,969,0,1020,0,0,98
1197,2021-05-09 17:54:17,38,2503,30901,940,0,2865,0,0,98
1198,2021-05-09 17:54:22,40,2505,28909,931,0,6468,0,0,98
1199,2021-05-09 17:54:27,34,2510,34313,1007,0,78226,0,0,98
1200,2021-05-09 17:54:32,30,2523,41114,1037,0,137499,0,0,98
1201,2021-05-09 17:54:37,32,2509,34952,984,0,101646,0,0,98
1202,2021-05-09 17:54:42,37,2503,29331,909,0,18183,0,0,98
1203,2021-05-09 17:54:47,38,2505,29544,1032,0,19702,0,0,98
1204,2021-05-09 17:54:52,32,2519,34805,1357,0,92444,0,0,98
1205,2021-05-09 17:54:57,30,2519,40343,1326,0,37691,0,0,98
1206,2021-05-09 17:55:02,32,2523,34230,1236,0,19715,0,0,98
1207,2021-05-09 17:55:07,30,2528,37047,1041,0,7524,0,0,98
1208,2021-05-09 17:55:12,34,2524,32923,986,0,9834,0,0,98
1209,2021-05-09 17:55:17,38,2522,29613,1030,0,22285,0,0,98
1210,2021-05-09 17:55:22,39,2523,28654,926,0,1287,0,0,98
1211,2021-05-09 17:55:28,37,2520,30154,931,0,25879,0,0,98
1212,2021-05-09 17:55:33,34,2524,35676,1048,0,6633,0,0,98
1213,2021-05-09 17:55:38,32,2526,39489,1088,8232,31878,0,0,98
1214,2021-05-09 17:55:43,29,2518,43560,1028,0,13266,0,0,98
1215,2021-05-09 17:55:48,36,2507,35767,984,0,0,0,0,98
1216,2021-05-09 17:55:53,34,2507,33824,1070,2548,28591,0,0,98
1217,2021-05-09 17:55:58,37,2506,32241,1036,0,122364,0,0,98
1218,2021-05-09 17:56:03,33,2527,38909,1098,0,63667,0,0,98
1219,2021-05-09 17:56:08,35,2507,30841,973,0,4762,0,0,98
1220,2021-05-09 17:56:13,37,2506,32145,977,0,9702,0,0,98
1221,2021-05-09 17:56:18,39,2507,30174,969,0,0,0,0,98
1222,2021-05-09 17:56:23,40,2508,27404,931,0,39674,0,0,98
1223,2021-05-09 17:56:28,39,2505,28662,985,8316,1190,0,0,98
1224,2021-05-09 17:56:33,36,2513,34948,1085,16632,40135,0,0,98
1225,2021-05-09 17:56:38,29,2523,39443,1062,16464,113778,0,0,98
1226,2021-05-09 17:56:43,30,2516,38402,1147,8232,22752,0,0,98
1227,2021-05-09 17:56:48,37,2509,33527,1040,0,8731,0,0,98
1228,2021-05-09 17:56:53,37,2507,32583,1057,8232,19511,0,0,98
1229,2021-05-09 17:56:58,37,2508,33414,1038,0,0,0,0,98
1230,2021-05-09 17:57:03,39,2505,30684,998,0,36386,0,0,98
1231,2021-05-09 17:57:08,39,2510,31781,1012,0,6138,0,0,98
1232,2021-05-09 17:57:13,35,2515,34970,1035,0,66640,0,0,98
1233,2021-05-09 17:57:18,38,2508,29983,1006,0,5256,0,0,98
1234,2021-05-09 17:57:23,33,2519,38744,977,0,6622,0,0,98
1235,2021-05-09 17:57:29,29,2526,41404,954,0,7041,0,0,98
1236,2021-05-09 17:57:34,33,2526,32476,1000,0,336,0,0,98
1237,2021-05-09 17:57:39,35,2525,33471,1018,0,6846,0,0,98
1238,2021-05-09 17:57:44,35,2527,34566,1035,0,61986,0,0,98
1239,2021-05-09 17:57:49,34,2525,33806,1144,8232,22398,0,0,98
1240,2021-05-09 17:57:54,34,2524,33126,1140,0,7136,0,0,98
1241,2021-05-09 17:57:59,32,2545,34561,1244,0,13266,0,0,98
1242,2021-05-09 17:58:04,31,2547,34782,1222,0,6979,0,0,98
1243,2021-05-09 17:58:09,30,2544,36278,1323,0,31892,0,0,98
1244,2021-05-09 17:58:14,31,2542,38342,1306,0,6566,0,0,98
1245,2021-05-09 17:58:19,28,2546,44098,1384,0,30636,0,0,98
1246,2021-05-09 17:58:24,28,2547,40570,1385,0,94570,0,0,98
1247,2021-05-09 17:58:29,25,2552,44402,1379,0,33320,0,0,98
1248,2021-05-09 17:58:34,26,2539,45564,1211,0,6713,0,0,98
1249,2021-05-09 17:58:39,32,2524,39300,1179,0,13132,0,0,98
1250,2021-05-09 17:58:44,32,2525,36423,1063,0,6659,0,0,98
1251,2021-05-09 17:58:49,32,2536,36767,1050,0,52668,0,0,98
1252,2021-05-09 17:58:54,21,2559,58014,1359,0,32826,0,0,98
1253,2021-05-09 17:58:59,34,2529,39950,1057,0,6633,0,0,98
1254,2021-05-09 17:59:04,34,2529,37482,1056,0,13199,0,0,98
1255,2021-05-09 17:59:09,33,2527,35319,1072,0,7029,0,0,98
1256,2021-05-09 17:59:14,35,2523,34220,1063,8316,32739,0,0,98
1257,2021-05-09 17:59:20,31,2538,38971,1151,0,19701,0,0,98
1258,2021-05-09 17:59:25,24,2528,40014,1140,0,210665,0,0,98
1259,2021-05-09 17:59:30,35,2514,34697,1043,7524,19602,0,0,98
1260,2021-05-09 17:59:35,34,2507,35847,1162,0,42579,0,0,98
1261,2021-05-09 17:59:40,38,2507,33350,1117,0,6675,0,0,98
1262,2021-05-09 17:59:45,34,2510,39797,1105,21032,208465,0,0,98
1263,2021-05-09 17:59:50,28,2520,47730,1192,0,17127,0,0,98
1264,2021-05-09 17:59:55,28,2523,45196,1221,16632,8385,0,0,98
1265,2021-05-09 18:00:00,31,2517,42349,1167,0,6684,0,0,98
1266,2021-05-09 18:00:05,24,2522,47989,1173,0,44322,0,0,98
1267,2021-05-09 18:00:10,31,2521,39510,1174,6732,6633,0,0,98
1268,2021-05-09 18:00:15,31,2518,42212,1140,0,38541,0,0,98
1269,2021-05-09 18:00:20,29,2520,41919,1184,0,10791,0,0,98
1270,2021-05-09 18:00:25,33,2518,36020,1151,0,52312,0,0,98
1271,2021-05-09 18:00:30,25,2541,50787,1258,6732,210397,0,0,98
1272,2021-05-09 18:00:35,20,2541,48916,1286,8316,26730,0,0,98
1273,2021-05-09 18:00:40,28,2527,41110,1200,0,1717,0,0,98
1274,2021-05-09 18:00:45,31,2520,42562,1130,0,13437,0,0,98
1275,2021-05-09 18:00:50,37,2511,32771,1060,0,26443,0,0,98
1276,2021-05-09 18:00:55,37,2512,31954,1071,0,332,0,0,98
1277,2021-05-09 18:01:00,31,2518,41615,1163,0,23265,0,0,98
1278,2021-05-09 18:01:05,35,2523,36213,1127,0,31680,0,0,98
1279,2021-05-09 18:01:10,31,2531,38314,1177,0,59202,0,0,98
1280,2021-05-09 18:01:15,31,2529,40782,1058,0,32175,0,0,98
1281,2021-05-09 18:01:21,37,2516,32306,1041,0,7425,0,0,98
1282,2021-05-09 18:01:26,40,2515,28875,1012,0,6633,0,0,98
1283,2021-05-09 18:01:31,37,2526,34368,1049,0,13167,0,0,98
1284,2021-05-09 18:01:36,32,2528,37539,1101,8316,14031,0,0,98
1285,2021-05-09 18:01:41,38,2517,30849,1052,0,9405,0,0,98
1286,2021-05-09 18:01:46,38,2520,31759,1004,0,15790,0,0,98
1287,2021-05-09 18:01:51,36,2518,31839,1056,0,40689,0,0,98
1288,2021-05-09 18:01:56,27,2537,45693,1029,0,30304,0,0,98
1289,2021-05-09 18:02:01,25,2552,48296,1037,0,6534,0,0,98
1290,2021-05-09 18:02:06,30,2558,36539,987,0,151866,0,0,98
1291,2021-05-09 18:02:11,26,2574,42502,1126,0,109989,0,0,98
1292,2021-05-09 18:02:16,25,2555,43892,1182,0,6534,0,0,98
1293,2021-05-09 18:02:21,33,2551,35988,1059,0,13177,0,0,98
1294,2021-05-09 18:02:26,36,2552,29716,1022,0,15939,0,0,98
1295,2021-05-09 18:02:31,35,2552,30622,1026,0,29502,0,0,98
1296,2021-05-09 18:02:36,34,2552,30552,1087,0,6613,0,0,98
1297,2021-05-09 18:02:41,37,2548,29535,1051,0,0,0,0,98
1298,2021-05-09 18:02:46,35,2550,31012,1058,0,6543,0,0,98
1299,2021-05-09 18:02:51,34,2552,32780,1135,0,34462,0,0,98
1300,2021-05-09 18:02:56,34,2554,31177,1069,0,49203,0,0,98
1301,2021-05-09 18:03:01,31,2557,32177,1080,0,59301,0,0,98
1302,2021-05-09 18:03:07,33,2555,32063,1042,0,21978,0,0,98
1303,2021-05-09 18:03:12,34,2556,31024,1073,0,1778,0,0,98
1304,2021-05-09 18:03:17,32,2560,35270,1100,0,20547,0,0,98
1305,2021-05-09 18:03:22,32,2561,33760,1082,0,6633,0,0,98
1306,2021-05-09 18:03:27,32,2567,34664,1106,0,550986,0,0,98
1307,2021-05-09 18:03:32,32,2563,36648,1131,0,31779,0,0,98
1308,2021-05-09 18:03:37,32,2564,34499,1137,0,13167,0,0,98
1309,2021-05-09 18:03:42,33,2561,34274,1086,0,20489,0,0,98
1310,2021-05-09 18:03:47,32,2563,34074,1112,0,13298,0,0,98
1311,2021-05-09 18:03:52,33,2563,33751,1070,0,17667,0,0,98
1312,2021-05-09 18:03:57,32,2565,35674,1131,0,41,0,0,98
1313,2021-05-09 18:04:02,31,2567,35512,1132,0,19800,0,0,98
1314,2021-05-09 18:04:07,29,2571,37350,1166,0,24299,0,0,98
1315,2021-05-09 18:04:12,28,2572,37720,1158,0,135746,0,0,98
1316,2021-05-09 18:04:17,25,2572,38337,1182,0,15939,0,0,98
1317,2021-05-09 18:04:22,25,2581,38679,1158,0,107514,0,0,98
1318,2021-05-09 18:04:27,24,2586,40334,1163,0,33363,0,0,98
1319,2021-05-09 18:04:32,29,2572,35165,1116,0,54699,0,0,98
1320,2021-05-09 18:04:37,32,2569,33675,1099,0,13221,0,0,98
1321,2021-05-09 18:04:42,31,2570,35745,1105,0,22745,0,0,98
1322,2021-05-09 18:04:47,30,2567,37162,1237,0,43007,0,0,98
1323,2021-05-09 18:04:52,33,2567,35562,1141,0,30389,0,0,98
1324,2021-05-09 18:04:58,28,2572,36150,1273,0,19992,0,0,98
1325,2021-05-09 18:05:03,28,2571,36170,1300,0,16290,0,0,98
1326,2021-05-09 18:05:08,29,2573,36592,1294,0,1105,0,0,98
1327,2021-05-09 18:05:13,30,2570,35759,1264,0,15582,0,0,98
1328,2021-05-09 18:05:18,26,2578,39405,1310,0,43512,0,0,98
1329,2021-05-09 18:05:23,29,2574,36118,1238,0,40434,0,0,98
1330,2021-05-09 18:05:28,26,2582,38746,1265,0,10243,0,0,98
1331,2021-05-09 18:05:33,23,2584,37980,1145,0,1872,0,0,98
1332,2021-05-09 18:05:38,25,2573,32061,1111,0,13100,0,0,98
1333,2021-05-09 18:05:43,29,2569,29541,1063,8232,45080,0,0,98
1334,2021-05-09 18:05:48,28,2573,32611,1121,0,13142,0,0,98
1335,2021-05-09 18:05:53,31,2568,31699,1072,2548,21381,0,0,98
1336,2021-05-09 18:05:58,36,2569,31541,1086,0,28474,0,0,98
1337,2021-05-09 18:06:03,36,2568,29856,1032,0,6468,0,0,98
1338,2021-05-09 18:06:08,34,2570,30893,1140,0,13872,0,0,98
1339,2021-05-09 18:06:13,33,2568,34537,1184,0,7554,0,0,98
1340,2021-05-09 18:06:18,32,2569,36364,1269,0,6468,0,0,98
1341,2021-05-09 18:06:23,32,2568,35158,1232,0,22614,0,0,98
1342,2021-05-09 18:06:28,33,2569,35748,1257,0,6606,0,0,98
1343,2021-05-09 18:06:33,34,2567,32940,1211,0,40735,0,0,98
1344,2021-05-09 18:06:38,31,2564,35679,1276,0,39310,0,0,98
1345,2021-05-09 18:06:43,36,2563,31840,1193,0,6836,0,0,98
1346,2021-05-09 18:06:48,36,2565,33040,1227,0,8343,0,0,98
1347,2021-05-09 18:06:53,32,2566,35182,1185,0,26382,0,0,98
1348,2021-05-09 18:06:59,34,2569,35201,1171,0,12998,0,0,98
1349,2021-05-09 18:07:04,31,2573,34538,1147,0,2676,0,0,98
1350,2021-05-09 18:07:09,25,2575,40156,1266,0,13111,0,0,98
1351,2021-05-09 18:07:14,29,2585,35511,1198,0,14295,0,0,98
1352,2021-05-09 18:07:19,28,2586,35457,1216,0,33411,0,0,98
1353,2021-05-09 18:07:24,19,2594,42473,1246,0,17298,0,0,98
1354,2021-05-09 18:07:29,15,2588,51321,1213,0,41576,0,0,98
1355,2021-05-09 18:07:34,15,2581,44658,1270,0,38421,0,0,97
1356,2021-05-09 18:07:39,24,2582,44395,1247,0,34347,0,0,97
1357,2021-05-09 18:07:44,16,2585,48777,1301,0,99471,0,0,97
1358,2021-05-09 18:07:49,23,2586,45749,1204,0,8859,0,0,98
1359,2021-05-09 18:07:54,19,2584,48342,1417,0,8018,0,0,98
1360,2021-05-09 18:07:59,15,2586,53955,1350,0,334038,0,0,98
1361,2021-05-09 18:08:04,21,2592,51473,1259,0,62177,0,0,98
1362,2021-05-09 18:08:09,25,2584,39504,1230,0,13248,0,0,97
1363,2021-05-09 18:08:14,28,2578,37036,1279,0,4813,0,0,97
1364,2021-05-09 18:08:19,29,2575,36745,1157,14288,28582,0,0,97
1365,2021-05-09 18:08:24,31,2570,37699,1129,0,18715,0,0,97
1366,2021-05-09 18:08:29,32,2567,34808,1127,0,8930,0,0,97
1367,2021-05-09 18:08:34,30,2568,33043,1087,0,39552,0,0,97
1368,2021-05-09 18:08:39,27,2568,36643,1149,0,14973,0,0,97
1369,2021-05-09 18:08:44,27,2566,33749,1265,17955,33905,0,0,97
1370,2021-05-09 18:08:50,26,2566,39581,1629,0,28311,0,0,97
1371,2021-05-09 18:08:55,26,2573,40086,1418,0,89536,0,0,97
1372,2021-05-09 18:09:00,23,2570,44894,1650,46360,161678,0,0,97
1373,2021-05-09 18:09:05,22,2571,51861,1742,0,21656,0,0,97
1374,2021-05-09 18:09:10,28,2595,39896,1423,0,12910,0,0,97
1375,2021-05-09 18:09:15,28,2609,38791,1265,0,34981,0,0,97
1376,2021-05-09 18:09:20,27,2610,40877,1263,0,15386,0,0,97
1377,2021-05-09 18:09:25,26,2608,43069,1205,7980,15496,0,0,97
1378,2021-05-09 18:09:30,24,2606,47285,1235,0,27354,0,0,97
1379,2021-05-09 18:09:35,25,2600,48248,1207,0,93601,0,0,97
1380,2021-05-09 18:09:40,24,2596,47680,1221,0,36554,0,0,98
1381,2021-05-09 18:09:45,24,2588,43700,1159,0,20580,0,0,98
1382,2021-05-09 18:09:50,20,2588,48171,1243,0,27453,0,0,98
1383,2021-05-09 18:09:55,21,2579,43074,1209,0,42936,0,0,98
1384,2021-05-09 18:10:00,27,2579,36765,1145,0,37157,0,0,98
1385,2021-05-09 18:10:05,32,2575,33032,1116,0,0,0,0,98
1386,2021-05-09 18:10:10,33,2574,32076,1116,0,7567,0,0,98
1387,2021-05-09 18:10:15,32,2574,32299,1091,0,7742,0,0,98
1388,2021-05-09 18:10:20,30,2575,38436,1112,0,17862,0,0,98
1389,2021-05-09 18:10:26,33,2570,31693,1065,0,14813,0,0,98
1390,2021-05-09 18:10:31,35,2569,29925,1065,0,6370,0,0,98
1391,2021-05-09 18:10:36,34,2567,29549,1080,0,35667,0,0,98
1392,2021-05-09 18:10:41,36,2568,29494,1075,0,55919,0,0,98
1393,2021-05-09 18:10:46,35,2566,30732,1055,8232,32604,0,0,98
1394,2021-05-09 18:10:51,36,2565,29072,1039,0,20817,0,0,98
1395,2021-05-09 18:10:56,34,2567,32371,1135,0,15689,0,0,98
1396,2021-05-09 18:11:01,35,2567,28776,1080,0,6468,0,0,98
1397,2021-05-09 18:11:06,34,2567,30895,1055,8232,12838,0,0,98
1398,2021-05-09 18:11:11,35,2566,30058,1041,0,23089,0,0,98
1399,2021-05-09 18:11:16,32,2569,32912,1084,0,170,0,0,98
1400,2021-05-09 18:11:21,30,2569,32470,1041,0,20580,0,0,98
1401,2021-05-09 18:11:26,29,2570,31364,1048,0,54684,0,0,98
1402,2021-05-09 18:11:31,33,2570,31459,1001,0,9515,0,0,98
1403,2021-05-09 18:11:36,33,2576,32261,1051,8232,45570,0,0,98
1404,2021-05-09 18:11:41,34,2571,30556,1029,0,30086,0,0,98
1405,2021-05-09 18:11:46,37,2570,27843,1026,0,13034,0,0,98
1406,2021-05-09 18:11:51,35,2571,29712,1072,8232,28068,0,0,98
1407,2021-05-09 18:11:56,36,2569,29567,1104,0,1386,0,0,98
1408,2021-05-09 18:12:01,36,2570,29498,1116,0,6576,0,0,98
1409,2021-05-09 18:12:06,30,2572,36698,1164,0,19780,0,0,98
1410,2021-05-09 18:12:11,30,2583,39210,1187,8232,7755,0,0,98
1411,2021-05-09 18:12:16,30,2572,33704,1154,0,15541,0,0,98
1412,2021-05-09 18:12:21,36,2564,29861,1065,0,6566,0,0,98
1413,2021-05-09 18:12:26,39,2562,29100,1057,0,7853,0,0,98
1414,2021-05-09 18:12:31,40,2562,27702,1079,0,21756,0,0,98
1415,2021-05-09 18:12:36,35,2564,30857,1132,0,9595,0,0,98
1416,2021-05-09 18:12:41,38,2562,29181,1047,0,6566,0,0,98
1417,2021-05-09 18:12:47,36,2565,30147,1034,0,15778,0,0,98
1418,2021-05-09 18:12:52,35,2566,30576,1065,8232,18816,0,0,98
1419,2021-05-09 18:12:57,28,2585,39320,1207,0,150216,0,0,98
1420,2021-05-09 18:13:02,28,2579,39147,1210,32928,210465,0,0,98
1421,2021-05-09 18:13:07,31,2556,33360,1126,8232,15674,0,0,98
1422,2021-05-09 18:13:12,36,2553,32414,1085,0,70074,0,0,98
1423,2021-05-09 18:13:17,36,2561,33379,1143,0,1287,0,0,98
1424,2021-05-09 18:13:22,31,2563,36336,1163,0,9,0,0,98
1425,2021-05-09 18:13:27,36,2554,30402,1080,0,9874,0,0,98
1426,2021-05-09 18:13:32,40,2554,27274,1077,0,0,0,0,98
1427,2021-05-09 18:13:37,38,2554,28675,1093,0,6566,0,0,98
1428,2021-05-09 18:13:42,27,2577,43583,1228,0,224772,0,0,98
1429,2021-05-09 18:13:47,21,2589,40505,1311,0,37601,0,0,98
1430,2021-05-09 18:13:52,29,2592,38969,1252,0,22246,0,0,98
1431,2021-05-09 18:13:57,24,2601,44650,1329,0,851403,0,0,98
1432,2021-05-09 18:14:02,24,2606,38462,1282,0,26375,0,0,98
1433,2021-05-09 18:14:07,27,2610,33537,1340,0,37044,0,0,98
1434,2021-05-09 18:14:12,28,2607,31731,1339,0,25800,0,0,98
1435,2021-05-09 18:14:17,27,2607,34972,1529,5096,61,0,0,98
1436,2021-05-09 18:14:22,27,2601,36212,1551,0,21952,0,0,98
1437,2021-05-09 18:14:27,28,2600,33165,1439,8232,9604,0,0,98
1438,2021-05-09 18:14:32,28,2601,32922,1443,0,26460,0,0,98
1439,2021-05-09 18:14:38,28,2601,34538,1438,0,0,0,0,98
1440,2021-05-09 18:14:43,26,2599,36257,1388,0,48812,0,0,98
1441,2021-05-09 18:14:48,29,2595,31733,1285,0,1304,0,0,98
1442,2021-05-09 18:14:53,30,2595,31901,1294,0,13034,0,0,98
1443,2021-05-09 18:14:58,30,2598,32536,1352,0,6566,0,0,98
1444,2021-05-09 18:15:03,29,2598,32381,1299,0,53946,0,0,98
1445,2021-05-09 18:15:08,30,2600,31214,1309,0,0,0,0,98
1446,2021-05-09 18:15:13,30,2598,32564,1367,0,19974,0,0,98
1447,2021-05-09 18:15:18,28,2602,34446,1397,0,66193,0,0,98
1448,2021-05-09 18:15:23,24,2593,33348,1342,0,127368,0,0,98
1449,2021-05-09 18:15:28,31,2598,34243,1233,0,6534,0,0,98
1450,2021-05-09 18:15:33,30,2610,37148,1318,0,16699,0,0,98
1451,2021-05-09 18:15:38,25,2612,37313,1349,0,787056,0,0,98
1452,2021-05-09 18:15:43,28,2583,35899,1263,0,0,0,0,98
1453,2021-05-09 18:15:48,36,2584,33512,1211,0,19701,0,0,98
1454,2021-05-09 18:15:53,34,2584,35421,1220,0,13167,0,0,98
1455,2021-05-09 18:15:58,35,2582,33640,1261,0,74191,0,0,98
1456,2021-05-09 18:16:03,34,2580,36818,1257,0,22473,0,0,98
1457,2021-05-09 18:16:08,32,2580,39837,1228,8232,9306,0,0,98
1458,2021-05-09 18:16:13,33,2575,40353,1180,0,31581,0,0,98
1459,2021-05-09 18:16:18,37,2565,30983,1202,0,0,0,0,98
1460,2021-05-09 18:16:23,35,2561,31793,1157,0,6709,0,0,98
1461,2021-05-09 18:16:28,40,2560,28023,1121,0,17226,0,0,98
1462,2021-05-09 18:16:33,38,2562,28028,1089,0,98,0,0,98
1463,2021-05-09 18:16:38,38,2557,29656,1124,0,31074,0,0,98
1464,2021-05-09 18:16:43,38,2558,29207,1087,0,22473,0,0,98
1465,2021-05-09 18:16:49,37,2559,29623,1093,0,20592,0,0,98
1466,2021-05-09 18:16:54,38,2557,28760,1076,0,35541,0,0,98
1467,2021-05-09 18:16:59,40,2558,27364,1064,0,547,0,0,98
1468,2021-05-09 18:17:04,38,2558,27137,1049,0,31775,0,0,98
1469,2021-05-09 18:17:09,38,2560,29329,1043,0,10,0,0,98
1470,2021-05-09 18:17:14,37,2556,29128,1047,0,33264,0,0,98
1471,2021-05-09 18:17:19,38,2556,26594,994,0,0,0,0,98
1472,2021-05-09 18:17:24,37,2555,26953,995,0,8019,0,0,98
1473,2021-05-09 18:17:29,36,2557,29032,1037,0,13177,0,0,98
1474,2021-05-09 18:17:34,35,2575,35892,1189,0,70191,0,0,98
1475,2021-05-09 18:17:39,33,2570,33352,1130,0,26829,0,0,98
1476,2021-05-09 18:17:44,36,2561,29128,1054,8316,19800,0,0,98
1477,2021-05-09 18:17:49,39,2558,31100,1024,0,25641,0,0,98
1478,2021-05-09 18:17:54,39,2556,29941,1008,0,43,0,0,98
1479,2021-05-09 18:17:59,40,2556,29235,1046,0,6551,0,0,98
1480,2021-05-09 18:18:04,41,2556,28648,1030,0,26542,0,0,98
1481,2021-05-09 18:18:09,42,2555,27225,1068,0,9603,0,0,98
1482,2021-05-09 18:18:14,40,2557,28988,1082,0,13814,0,0,98
1483,2021-05-09 18:18:19,41,2557,28829,1083,0,9454,0,0,98
1484,2021-05-09 18:18:24,39,2557,30539,1112,0,31859,0,0,98
1485,2021-05-09 18:18:29,40,2556,28061,1092,0,6633,0,0,98
1486,2021-05-09 18:18:34,41,2555,29047,1100,0,9009,0,0,98
1487,2021-05-09 18:18:39,41,2554,27862,1088,0,15751,0,0,98
1488,2021-05-09 18:18:44,41,2555,28031,1045,0,33260,0,0,98
1489,2021-05-09 18:18:49,44,2551,26958,995,0,20196,0,0,98
1490,2021-05-09 18:18:54,43,2552,27948,1004,0,19004,0,0,98
1491,2021-05-09 18:18:59,41,2554,28555,1018,0,6534,0,0,98
1492,2021-05-09 18:19:05,42,2553,26660,990,0,0,0,0,98
1493,2021-05-09 18:19:10,40,2553,27063,985,0,27668,0,0,98
1494,2021-05-09 18:19:15,35,2554,32385,1051,0,3650,0,0,98
1495,2021-05-09 18:19:20,35,2552,31627,1041,0,6762,0,0,98
